time,Price,Open,High,Low,Vol.,Change_g,Change_cal,Change_r,Change_ln,oil,sensex
1820,40.36,39.72,40.75,39.25,679.35K,0.0161,1.611278953,1.61,0.015984356,0.02,0
1821,42.17,40.35,42.25,40.09,796.84K,0.0448,4.484638256,4.48,0.043869872,0.04,0
1822,41.76,41.63,42.42,41.24,730.44K,-0.0097,-0.972255158,-0.97,-0.009770124,-0.01,0
1823,41.5,41.54,42.16,40.84,488.61K,-0.0062,-0.622605364,-0.62,-0.006245516,-0.01,0
1824,40.36,41.43,41.73,39.98,520.15K,-0.0275,-2.746987952,-2.75,-0.027854232,-0.03,0.02
1825,39.78,38.75,40.24,37.61,342.46K,-0.0144,-1.437066402,-1.44,-0.014474922,-0.01,0.01
1826,41.08,40.04,41.53,39.58,101.73K,0.0327,3.267973856,3.27,0.032157112,0.03,0
1827,42.63,40.8,42.91,39.85,30.09K,0.0377,3.773125609,3.77,0.037036846,0.04,0
1828,43.18,43.97,44.49,43.05,671.10K,0.0129,1.290171241,1.29,0.012819194,0.01,0
1829,43.73,43.42,44.45,43.11,575.11K,0.0127,1.273737842,1.27,0.01265694,0.01,0
1830,42.64,43.75,44.04,42.58,606.38K,-0.0249,-2.492568031,-2.49,-0.025241586,-0.03,0
1831,44.04,42.96,44.83,42.5,564.39K,0.0328,3.283302064,3.28,0.032305532,0.03,0
1832,45.33,44.64,45.62,43.77,648.03K,0.0293,2.929155313,2.93,0.028870753,0.03,-0.01
1833,46.03,45.3,46.14,44.94,487.41K,0.0154,1.544231193,1.54,0.015324293,0.02,0
1834,45.92,45.9,46.78,45.24,598.44K,-0.0024,-0.238974582,-0.24,-0.002392606,0,0.01
1835,44.78,45.9,46.15,44.54,464.03K,-0.0248,-2.482578397,-2.48,-0.025139141,-0.03,0
1836,43.65,44.92,45.35,43.32,625.55K,-0.0252,-2.523447968,-2.52,-0.025558329,-0.03,0
1837,43.78,43.85,44.88,43.22,711.13K,0.003,0.297823597,0.3,0.00297381,0,0.01
1838,44.32,44.04,46.07,43.96,746.16K,0.0123,1.233439927,1.23,0.01225895,0.01,-0.01
1839,44.66,44.52,45.34,43.54,695.31K,0.0077,0.767148014,0.77,0.007642204,0.01,0
1840,43.44,45,45.94,43.24,767.57K,-0.0273,-2.731751008,-2.73,-0.027697571,-0.03,0
1841,44.66,43.25,44.79,43.03,709.42K,0.0281,2.808471455,2.81,0.027697571,0.03,-0.01
1842,46.23,44.6,46.36,43.96,869.96K,0.0352,3.515450067,3.52,0.034550692,0.03,0
1843,46.7,46,47.02,45.61,715.10K,0.0102,1.016655851,1.02,0.010115227,0.01,0.01
1844,46.21,46.41,46.49,45.75,519.36K,-0.0105,-1.049250535,-1.05,-0.01054794,-0.01,0
1845,47.72,46.28,47.98,46.15,550.86K,0.0327,3.267690976,3.27,0.032154372,0.03,0
1846,48.31,47.9,48.76,47.53,470.44K,0.0124,1.236378877,1.24,0.012287981,0.01,-0.01
1847,48.19,48.53,48.95,47.75,343.18K,-0.0025,-0.248395777,-0.25,-0.002487048,0,0
1848,48.16,47.87,48.28,46.73,108.82K,-0.0006,-0.06225358,-0.06,-0.00062273,0,0.01
1849,47.75,48.2,48.79,47.44,28.52K,-0.0085,-0.851328904,-0.85,-0.008549734,-0.01,0
1850,48.08,48.46,48.5,47.4,475.45K,0.0069,0.691099476,0.69,0.006887223,0.01,0
1851,48.62,48.08,49.27,47.64,475.97K,0.0112,1.12312812,1.12,0.011168679,0.01,0
1852,49.56,49.09,49.75,48.65,550.50K,0.0193,1.933360757,1.93,0.019149088,0.02,0
1853,49.48,49.7,50.21,49.22,488.47K,-0.0016,-0.1614205,-0.16,-0.001615509,0,0
1854,49.33,49.31,49.6,48.69,406.39K,-0.003,-0.303152789,-0.3,-0.003036132,0,0
1855,49.58,49.54,49.71,49.54,-,0.0051,0.506790999,0.51,0.005055111,0.01,0
1856,49.51,49.56,49.75,49.08,-,-0.0014,-0.141185962,-0.14,-0.001412857,0,-0.01
1857,49.1,49.54,50.1,48.81,476.99K,-0.0083,-0.828115532,-0.83,-0.008315635,-0.01,0
1858,49.01,48.82,49.25,47.75,568.84K,-0.0018,-0.183299389,-0.18,-0.001834676,0,0
1859,49.17,48.9,49.47,47.97,564.85K,0.0033,0.326463987,0.33,0.003259323,0,0.02
1860,48.62,49.04,49.41,48.33,481.03K,-0.0112,-1.118568233,-1.12,-0.011248713,-0.01,0
1861,49.69,48.88,49.9,48.71,450.47K,0.022,2.200740436,2.2,0.021768737,0.02,0
1862,50.36,49.71,50.53,49.44,542.25K,0.0135,1.348359831,1.35,0.013393504,0.01,0
1863,51.23,50.41,51.62,50.32,656.42K,0.0173,1.727561557,1.73,0.017128089,0.02,0.02
1864,50.56,51.45,51.67,50.23,560.72K,-0.0131,-1.307827445,-1.31,-0.013164548,-0.01,0
1865,49.07,50.47,50.73,48.8,596.12K,-0.0295,-2.946993671,-2.95,-0.0299129,-0.03,0
1866,48.88,48.85,49.28,48.16,506.04K,-0.0039,-0.387201956,-0.39,-0.003879535,0,-0.01
1867,48.49,48.52,48.69,47.84,456.14K,-0.008,-0.79787234,-0.8,-0.008010724,-0.01,-0.02
1868,48.01,47.9,48.72,47.28,527.87K,-0.0099,-0.989894824,-0.99,-0.009948269,-0.01,0
1869,46.21,47.45,47.75,45.91,507.91K,-0.0375,-3.749218913,-3.75,-0.038213098,-0.04,0
1870,47.98,45.99,48.29,45.83,226.65K,0.0383,3.830339753,3.83,0.037588033,0.04,0.01
1871,49.37,48.29,49.42,48.14,98.29K,0.029,2.897040434,2.9,0.028558695,0.03,0
1872,48.85,49.14,49.32,48.16,30.11K,-0.0105,-1.053271217,-1.05,-0.010588574,-0.01,0
1873,49.13,50.22,50.54,48.4,569.94K,0.0057,0.573183214,0.57,0.005715468,0.01,0
1874,50.11,49.08,50.23,49.08,401.89K,0.0199,1.994707918,1.99,0.019750743,0.02,0.01
1875,47.64,50.3,50.45,46.7,649.45K,-0.0493,-4.929155857,-4.93,-0.050547844,-0.05,0
1876,46.33,47.81,47.96,45.83,504.61K,-0.0275,-2.749790092,-2.75,-0.027883045,-0.03,-0.01
1877,47.85,46.59,48.18,46.54,498.85K,0.0328,3.280811569,3.28,0.032281418,0.03,0
1878,49.88,48.06,50,47.98,511.48K,0.0424,4.242424242,4.24,0.041549003,0.04,0
1879,48.33,49.55,49.62,48.17,508.74K,-0.0311,-3.107457899,-3.11,-0.031567635,-0.03,-0.02
1880,48.99,48.38,49.3,47.9,405.19K,0.0137,1.365611421,1.37,0.01356371,0.01,0
1881,49.01,49.14,49.22,48.94,-,0.0004,0.040824658,0.04,0.000408163,0,0.01
1882,48.65,49.01,49.35,48.54,-,-0.0073,-0.734543971,-0.73,-0.00737255,-0.01,0
1883,46.6,49.11,49.35,46.33,609.19K,-0.0421,-4.21377184,-4.21,-0.043051268,-0.04,0
1884,47.43,46.83,47.95,45.92,607.66K,0.0178,1.78111588,1.78,0.017654399,0.02,0
1885,45.14,47.88,48.25,44.87,710.89K,-0.0483,-4.828167826,-4.83,-0.049486169,-0.05,0
1886,45.41,45.19,45.97,44.77,583.08K,0.006,0.598139123,0.6,0.005963574,0.01,0
1887,44.76,45.07,45.77,44.42,533.66K,-0.0143,-1.431402775,-1.43,-0.014417462,-0.01,-0.02
1888,46.8,44.58,46.93,44.51,658.26K,0.0456,4.557640751,4.56,0.044568319,0.04,0
1889,44.75,46.58,46.71,44.56,686.25K,-0.0438,-4.38034188,-4.38,-0.044791758,-0.04,-0.01
1890,45.68,45.14,45.8,44.95,573.76K,0.0208,2.078212291,2.08,0.020569121,0.02,0.02
1891,45.95,45.52,46.33,45.05,430.26K,0.0059,0.591068301,0.59,0.005893283,0.01,0
1892,45.24,46.12,46.14,44.86,211.39K,-0.0155,-1.54515778,-1.55,-0.015572198,-0.02,0.01
1893,44.65,45.23,45.67,44.53,128.13K,-0.013,-1.304155615,-1.3,-0.013127344,-0.01,0
1894,44.94,44.59,45.25,43.69,29.39K,0.0065,0.649496081,0.65,0.006473959,0.01,0
1895,44.75,45.65,46.09,44.52,432.97K,-0.0042,-0.422785937,-0.42,-0.004236822,0,0
1896,44.19,44.6,44.97,43.74,428.41K,-0.0125,-1.251396648,-1.25,-0.012592926,-0.01,-0.01
1897,43.13,44.2,44.37,42.97,389.84K,-0.024,-2.398732745,-2.4,-0.024279708,-0.02,0
1898,42.92,43.07,43.39,42.36,461.32K,-0.0049,-0.48690007,-0.49,-0.004880893,0,0
1899,41.92,42.66,43.2,41.68,537.39K,-0.0233,-2.329916123,-2.33,-0.023574878,-0.02,0
1900,41.14,41.93,42.22,41.04,447.91K,-0.0186,-1.860687023,-1.86,-0.018782156,-0.02,0
1901,41.6,41.12,41.67,40.57,478.76K,0.0112,1.118133204,1.12,0.011119283,0.01,-0.01
1902,40.06,41.35,41.88,39.82,533.02K,-0.037,-3.701923077,-3.7,-0.037721837,-0.04,0
1903,39.51,40.08,40.91,39.26,534.51K,-0.0137,-1.372940589,-1.37,-0.013824526,-0.01,-0.01
1904,40.83,39.7,41.2,39.19,655.19K,0.0334,3.340926348,3.34,0.032863301,0.03,0.01
1905,41.93,41.16,42.08,40.43,598.84K,0.0269,2.694097477,2.69,0.026584456,0.03,0
1906,41.8,41.84,42.1,41.06,550.19K,-0.0031,-0.310040544,-0.31,-0.003105222,0,-0.01
1907,43.02,41.99,43.39,41.81,562.53K,0.0292,2.918660287,2.92,0.028768784,0.03,0.01
1908,42.77,42.83,43.52,42.47,624.70K,-0.0058,-0.581125058,-0.58,-0.005828202,-0.01,-0.03
1909,41.71,42.74,43.39,41.42,676.15K,-0.0248,-2.478372691,-2.48,-0.025096014,-0.03,-0.02
1910,43.49,41.48,43.86,41.1,682.24K,0.0427,4.267561736,4.27,0.041790118,0.04,0
1911,44.49,43.46,44.78,43.31,536.08K,0.023,2.299379168,2.3,0.022733418,0.02,0
1912,45.74,44.74,45.93,44.38,522.53K,0.0281,2.809620139,2.81,0.027708744,0.03,0
1913,46.58,45.59,46.73,45.34,550.44K,0.0184,1.836466987,1.84,0.018198076,0.02,-0.01
1914,46.79,46.37,46.95,45.84,563.35K,0.0045,0.450837269,0.45,0.00449824,0,0.01
1915,48.22,46.9,48.38,46.63,229.28K,0.0306,3.056208592,3.06,0.030104368,0.03,0
1916,48.52,48.33,48.75,47.93,162.44K,0.0062,0.622148486,0.62,0.006202211,0.01,-0.01
1917,47.05,48.4,48.4,46.75,36.53K,-0.0303,-3.029678483,-3.03,-0.030765218,-0.03,0.02
1918,48.1,47.39,48.32,46.59,623.90K,0.0223,2.231668438,2.23,0.022071311,0.02,0
1919,46.77,47.59,47.74,46.45,603.50K,-0.0277,-2.765072765,-2.77,-0.028040205,-0.03,0
1920,47.33,46.8,47.46,46.42,458.82K,0.012,1.197348728,1.2,0.011902372,0.01,0.01
1921,47.64,47.37,48.46,46.94,558.34K,0.0065,0.654975703,0.65,0.006528401,0.01,0
1922,46.98,47.22,47.28,46.62,309.25K,-0.0139,-1.385390428,-1.39,-0.013950765,-0.01,-0.01
1923,46.35,46.98,47.49,46.21,464.45K,-0.0134,-1.340996169,-1.34,-0.013500687,-0.01,0
1924,44.7,46.24,46.41,44.51,549.01K,-0.0356,-3.55987055,-3.56,-0.03624779,-0.04,0
1925,43.16,44.85,45.08,43,605.00K,-0.0345,-3.445190157,-3.45,-0.035059361,-0.04,-0.01
1926,44.44,43.55,44.67,43.16,576.92K,0.0297,2.96570899,2.97,0.029225824,0.03,0.02
1927,44.11,44.15,44.38,44.1,-,-0.0074,-0.742574257,-0.74,-0.007453451,-0.01,0
1928,45.07,44.12,46.53,44.07,-,0.0218,2.176377239,2.18,0.021530323,0.02,-0.01
1929,44.83,44.15,46.53,43.84,932.15K,-0.0053,-0.532504992,-0.53,-0.005339279,-0.01,0.01
1930,45.5,44.85,46.17,44.55,572.88K,0.0149,1.49453491,1.49,0.014834768,0.01,0
1931,47.62,46.12,47.75,45.77,761.94K,0.0466,4.659340659,4.66,0.045540515,0.05,0
1932,45.88,47.36,47.36,45.56,688.19K,-0.0365,-3.653926921,-3.65,-0.037223549,-0.04,0
1933,46.29,45.57,46.51,44.72,745.02K,0.0089,0.893635571,0.89,0.008896663,0.01,0
1934,44.9,46.06,46.13,44.77,657.78K,-0.03,-3.002808382,-3,-0.03048816,-0.03,0
1935,43.58,45,45.33,43.42,705.86K,-0.0294,-2.93986637,-2.94,-0.029839465,-0.03,0
1936,43.91,43.7,44.34,43.26,537.19K,0.0076,0.757228086,0.76,0.007543755,0.01,-0.01
1937,43.03,43.71,43.75,42.74,231.19K,-0.02,-2.004099294,-2,-0.020244538,-0.02,0
1938,43.3,43.18,44.15,43.12,129.86K,0.0063,0.627469208,0.63,0.006255088,0.01,-0.01
1939,43.44,43.13,44.05,42.55,37.38K,0.0032,0.323325635,0.32,0.003228041,0,0.02
1940,45.34,44.5,45.65,44.5,585.99K,0.0437,4.373848987,4.37,0.042808969,0.04,0
1941,46.32,45.62,46.52,45.52,521.68K,0.0216,2.161446846,2.16,0.021384188,0.02,0.01
1942,44.48,46.07,46.55,44.22,718.40K,-0.0397,-3.972366149,-3.97,-0.040534183,-0.04,0.01
1943,45.93,44.62,46.2,44.43,527.12K,0.0326,3.259892086,3.26,0.032078848,0.03,0
1944,44.67,45.62,45.96,44.19,630.76K,-0.0274,-2.743305029,-2.74,-0.027816363,-0.03,0
1945,47.05,44.96,47.45,44.35,1.01M,0.0533,5.3279606,5.33,0.051908731,0.05,0
1946,47.83,47.2,48.32,46.6,702.65K,0.0166,1.65781084,1.66,0.016442192,0.02,0.01
1947,48.24,47.76,48.3,47.04,496.52K,0.0086,0.857202593,0.86,0.008535495,0.01,0
1948,48.81,48.04,49.02,47.78,458.02K,0.0118,1.18159204,1.18,0.011746657,0.01,0
1949,48.69,48.65,49.26,48.26,513.71K,-0.0025,-0.24585126,-0.25,-0.00246154,0,0.01
1950,49.83,49.26,49.97,49.1,520.07K,0.0234,2.341343192,2.34,0.023143542,0.02,0.01
1951,50.44,49.65,50.63,49.33,547.92K,0.0122,1.224162151,1.22,0.012167299,0.01,0
1952,49.81,50.59,50.74,49.4,618.81K,-0.0125,-1.249008723,-1.25,-0.012568744,-0.01,0
1953,51.35,49.57,51.6,49.15,686.07K,0.0309,3.091748645,3.09,0.030449169,0.03,0
1954,50.79,51.1,51.54,50.39,765.61K,-0.0109,-1.090555015,-1.09,-0.010965452,-0.01,0
1955,50.18,50.84,51.17,49.89,533.88K,-0.012,-1.201023824,-1.2,-0.012082944,-0.01,0
1956,50.44,50,50.59,49.36,740.68K,0.0052,0.518134715,0.52,0.00516797,0.01,
1957,50.35,50.58,51.14,49.9,519.43K,-0.0018,-0.178429818,-0.18,-0.001785892,0,
1958,49.94,50.23,50.58,49.47,418.72K,-0.0081,-0.814299901,-0.81,-0.008176334,-0.01,
1959,50.29,50.04,50.78,49.76,192.80K,0.007,0.700841009,0.7,0.006983965,0.01,
1960,51.6,50.77,51.93,50.69,132.43K,0.026,2.604891629,2.6,0.025715422,0.03,
1961,50.43,51.4,51.58,50.25,24.86K,-0.0227,-2.26744186,-2.27,-0.022935436,-0.02,
1962,50.85,50.66,51.02,50.21,551.30K,0.0083,0.832837597,0.83,0.008293886,0.01,
1963,50.52,50.85,50.98,49.62,623.40K,-0.0065,-0.648967552,-0.65,-0.006510825,-0.01,
1964,49.96,50.49,50.93,49.27,553.78K,-0.0111,-1.108471892,-1.11,-0.011146612,-0.01,
1965,49.18,49.31,50.1,48.87,679.32K,-0.0156,-1.561248999,-1.56,-0.015735648,-0.02,
1966,49.72,49.22,50.06,49,543.17K,0.011,1.09800732,1.1,0.01092023,0.01,
1967,48.7,49.61,49.81,48.42,550.08K,-0.0205,-2.051488335,-2.05,-0.020728237,-0.02,
1968,46.86,48.25,48.74,46.63,649.24K,-0.0378,-3.778234086,-3.78,-0.038514597,-0.04,
1969,46.67,46.77,47.35,46.2,834.99K,-0.0041,-0.405463082,-0.41,-0.004062873,0,
1970,45.34,46.32,46.47,44.96,674.32K,-0.0285,-2.849796443,-2.85,-0.028911915,-0.03,
1971,44.66,45.48,45.9,44.37,540.44K,-0.015,-1.499779444,-1.5,-0.015111399,-0.02,
1972,44.07,44.63,44.87,43.57,736.69K,-0.0132,-1.3210927,-1.32,-0.013298968,-0.01,
1973,44.89,44.45,45.01,44.11,605.73K,0.0186,1.860676197,1.86,0.018435774,0.02,
1974,44.98,44.97,45.39,44.41,669.64K,0.002,0.200490087,0.2,0.002002894,0,
1975,45.27,44.82,45.95,43.07,946.51K,0.0064,0.644730992,0.64,0.006426615,0.01,
1976,44.66,45.31,45.64,44.25,686.34K,-0.0135,-1.347470731,-1.35,-0.013566315,-0.01,
1977,43.41,44.35,44.63,43.03,631.14K,-0.028,-2.798925213,-2.8,-0.028388417,-0.03,
1978,43.32,43.2,43.81,42.2,704.77K,-0.0021,-0.207325501,-0.21,-0.002075407,0,
1979,45.81,43.76,46.09,43.55,706.18K,0.0575,5.747922438,5.75,0.055887986,0.06,
1980,45.57,45.77,46.41,45.03,658.17K,-0.0052,-0.523903078,-0.52,-0.005252803,-0.01,
1981,45.42,45.37,46.58,44.88,284.87K,-0.0033,-0.329163924,-0.33,-0.003297069,0,
1982,45.69,44.93,45.77,44.55,155.65K,0.0059,0.594451783,0.59,0.005926919,0.01,
1983,47.49,45.83,47.8,45.77,34.92K,0.0394,3.939592909,3.94,0.038639707,0.04,
1984,48.03,48.37,49.2,47.17,826.21K,0.0114,1.137081491,1.14,0.011306653,0.01,
1985,47.96,47.94,48.43,47.4,556.86K,-0.0015,-0.145742244,-0.15,-0.001458486,0,
1986,47.98,48.03,48.26,47.8,-,0.0004,0.041701418,0.04,0.000416927,0,
1987,46.06,47.97,48.26,45.88,465.98K,-0.04,-4.001667361,-4,-0.040839363,-0.04,
1988,47.08,45.43,47.65,45.14,734.38K,0.0221,2.214502822,2.21,0.021903388,0.02,
1989,45.23,46.88,46.98,44.82,732.82K,-0.0393,-3.929481733,-3.93,-0.040087699,-0.04,
1990,49.44,45.24,49.9,45.22,1.31M,0.0931,9.307981428,9.31,0.08899923,0.09,
1991,51.06,49.07,51.8,48.98,974.81K,0.0328,3.276699029,3.28,0.032241599,0.03,
1992,51.68,51.01,51.73,50.18,667.10K,0.0121,1.214257736,1.21,0.012069448,0.01,
1993,51.79,51.46,52.42,50.93,600.78K,0.0021,0.212848297,0.21,0.002126221,0,
1994,50.93,50.97,51.6,50.28,642.75K,-0.0166,-1.66055223,-1.66,-0.01674494,-0.02,
1995,49.77,50.93,51.2,49.72,816.88K,-0.0228,-2.277635971,-2.28,-0.023039748,-0.02,
1996,50.84,49.88,50.98,49.61,780.06K,0.0215,2.149889492,2.15,0.021271053,0.02,
1997,51.5,50.92,51.66,50.86,652.04K,0.013,1.298190401,1.3,0.012898361,0.01,
1998,52.83,52.58,54.51,52.18,847.03K,0.0258,2.582524272,2.58,0.025497404,0.03,
1999,52.98,52.51,53.41,52.35,638.40K,0.0028,0.283929585,0.28,0.002835273,0,
2000,51.04,52.45,52.78,50.67,677.96K,-0.0366,-3.661759154,-3.66,-0.037304845,-0.04,
2001,50.9,50.79,51.48,49.95,551.76K,-0.0027,-0.274294671,-0.27,-0.002746715,0,
2002,51.9,51.1,52.08,50.5,252.57K,0.0196,1.964636542,1.96,0.019455867,0.02,
2003,52.12,52.15,52.52,51.51,129.99K,0.0042,0.4238921,0.42,0.004229962,0,
2004,52.23,52.11,52.7,51.85,26.17K,0.0021,0.21105142,0.21,0.00210829,0,
2005,52.49,53.56,53.79,52.32,471.99K,0.005,0.4977982,0.5,0.004965633,0,
2006,52.95,52.52,53.19,52.08,393.49K,0.0088,0.876357401,0.88,0.008725397,0.01,
2007,53.02,52.68,53.28,52.26,285.17K,0.0013,0.132200189,0.13,0.001321129,0,
2008,53.19,53.33,53.34,53.14,-,0.0032,0.320633723,0.32,0.003201208,0,
2009,53.9,53.29,54.1,53.03,277.31K,0.0133,1.334837375,1.33,0.013260069,0.01,
2010,54.06,53.93,54.37,53.56,322.54K,0.003,0.296846011,0.3,0.002964063,0,
2011,53.77,53.66,54.21,53.46,360.19K,-0.0054,-0.536440991,-0.54,-0.00537885,-0.01,
2012,53.72,53.87,54.09,53.41,271.09K,-0.0009,-0.092988655,-0.09,-0.000930319,0,
2013,54.03,54.09,54.18,54.01,-,0.0058,0.57706627,0.58,0.005754076,0.01,
2014,52.33,54.2,55.24,52.11,727.79K,-0.0315,-3.146400148,-3.15,-0.031969627,-0.03,
2015,53.26,52.49,53.43,52.15,512.64K,0.0178,1.77718326,1.78,0.01761576,0.02,
2016,53.76,53.39,54.12,52.79,517.36K,0.0094,0.938790837,0.94,0.009344116,0.01,
2017,53.99,53.73,54.32,53.32,528.33K,0.0043,0.427827381,0.43,0.004269148,0,
2018,51.96,53.75,53.83,51.76,564.89K,-0.0376,-3.759955547,-3.76,-0.038324652,-0.04,
2019,50.82,51.83,52.37,50.71,632.57K,-0.0219,-2.193995381,-2.19,-0.022184214,-0.02,
2020,52.25,50.81,52.78,50.75,815.85K,0.0281,2.813852814,2.81,0.027749913,0.03,
2021,53.01,52.37,53.5,52.12,660.70K,0.0145,1.454545455,1.45,0.014440684,0.01,
2022,52.37,53.05,53.17,52.27,477.99K,-0.0121,-1.207319374,-1.21,-0.012146667,-0.01,
2023,52.45,52.53,52.56,52.39,-,0.0015,0.152759213,0.15,0.001526427,0,
2024,52.52,52.46,52.72,52.13,-,0.0013,0.133460439,0.13,0.001333715,0,
2025,52.48,52.55,53.52,52.12,606.02K,-0.0008,-0.076161462,-0.08,-0.000761905,0,
2026,51.08,52.52,52.79,50.91,236.24K,-0.0267,-2.667682927,-2.67,-0.027039113,-0.03,
